path,label,split,fold,frame_count,frame_width,frame_height,video_fps,youtube_id,youtube_sequence,source,target
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/351.mp4,0,train,youtube,684,640,480,30,U0_W8x_3iC0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/346.mp4,0,train,youtube,615,454,480,30,Sya7CnxWBXo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/959.mp4,0,train,youtube,482,1920,1080,30,yyMFVp5Ut0Y,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/957.mp4,0,train,youtube,418,1920,1080,30,yxucvKpCtDo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/264.mp4,0,train,youtube,455,854,480,30,JioBn4uF6_U,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/271.mp4,0,train,youtube,490,640,480,30,KimevNRWNV4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/006.mp4,0,train,youtube,310,1280,720,30,-KIQ4ATeAX0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/002.mp4,0,train,youtube,693,1280,720,30,-7K_Oz8lswo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/391.mp4,0,train,youtube,547,640,480,25,ZMkMEtgzRpI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/406.mp4,0,train,youtube,512,600,480,25,a4NFGrGOnZQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/631.mp4,0,train,youtube,424,656,480,25,oUL4nMHdrwM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/551.mp4,0,train,youtube,727,1280,720,25,kT_Pa8UL0-Q,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/501.mp4,0,train,youtube,522,600,480,25,ho9SuTPJyFw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/326.mp4,0,train,youtube,914,640,480,25,QY4cgYNUOdI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/412.mp4,0,train,youtube,572,1280,720,30,art_xZIWyLw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/274.mp4,0,train,youtube,474,1280,720,30,KqSl5C8Zlfc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/641.mp4,0,train,youtube,350,1280,720,30,pOBbo208f5U,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/662.mp4,0,train,youtube,496,1280,720,30,q9J9OROAF3w,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/111.mp4,0,train,youtube,433,640,480,25,8JRWqPRrWO0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/094.mp4,0,train,youtube,559,1280,720,25,7FQTdnsR3oc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/166.mp4,0,train,youtube,756,640,480,25,C7AkdfPv7FY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/167.mp4,0,train,youtube,341,854,480,25,CCCj29_HbXA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/130.mp4,0,train,youtube,662,656,480,25,9UWnc1YQvBU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/139.mp4,0,train,youtube,378,600,480,25,A9uJt6LiPK4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/938.mp4,0,train,youtube,369,640,480,25,ydPPnou6Frs,1,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/987.mp4,0,train,youtube,575,600,480,25,zTgriBC3kwk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/055.mp4,0,train,youtube,394,640,480,30,3DH8E9oNxEs,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/147.mp4,0,train,youtube,667,600,480,30,AYte103vaO8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/990.mp4,0,train,youtube,305,854,480,25,zYtJwZWcRXk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/008.mp4,0,train,youtube,637,640,480,25,-PMjPTgYiuE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/013.mp4,0,train,youtube,332,640,480,25,-iNBE5x-p1U,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/883.mp4,0,train,youtube,433,960,720,25,xQi1olDt7oo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/614.mp4,0,train,youtube,507,1280,720,25,nmfPtUu2nSM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/616.mp4,0,train,youtube,663,640,480,25,nnhXKaXFt1Y,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/772.mp4,0,train,youtube,341,1280,720,25,u7tnUA1rdDw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/708.mp4,0,train,youtube,549,1920,1080,25,rjPWhnHIEUA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/840.mp4,0,train,youtube,840,654,480,30,wJPFUGHB14I,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/800.mp4,0,train,youtube,338,1280,720,30,v-ZKI-eqKtg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/415.mp4,0,train,youtube,563,720,480,30,b3CN-J1XssM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/484.mp4,0,train,youtube,319,654,480,30,gfBYmwOsbRI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/287.mp4,0,train,youtube,475,1280,720,30,LVmUIqNKPew,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/426.mp4,0,train,youtube,335,1920,1080,30,cAbaHKVog7s,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/680.mp4,0,train,youtube,300,656,480,25,qs9B5S_Q36w,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/486.mp4,0,train,youtube,564,640,480,25,gggU8ucLi3Q,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/057.mp4,0,train,youtube,431,656,480,25,3Km3QLvQRSw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/070.mp4,0,train,youtube,367,640,480,25,55VFF0Ed_x4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/590.mp4,0,train,youtube,600,1920,1080,30,mjnMO3Rd54g,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/034.mp4,0,train,youtube,407,960,720,30,1RWPV7UV9jw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/194.mp4,0,train,youtube,567,640,480,25,ETvU9F-gAyY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/235.mp4,0,train,youtube,312,854,480,25,HKm5Ax0EfWg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/291.mp4,0,train,youtube,330,1920,1080,30,Lw8iGmsOk-k,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/874.mp4,0,train,youtube,469,1920,1080,30,xFZuE7hPmVg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/902.mp4,0,train,youtube,295,1280,720,30,xpr2-JQHu2M,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/901.mp4,0,train,youtube,523,1280,720,30,xl0CyL44YzA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/343.mp4,0,train,youtube,299,656,480,25,S_dlCMlgokU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/363.mp4,0,train,youtube,473,640,480,25,WBygvBTjRMA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/279.mp4,0,train,youtube,906,640,480,30,KwNSGKvv5oE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/298.mp4,0,train,youtube,569,640,480,30,NA9U0oHjAL8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/393.mp4,0,train,youtube,579,640,480,25,ZR3d8yRO1kc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/405.mp4,0,train,youtube,531,640,480,25,a3gchoBGz_M,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/674.mp4,0,train,youtube,367,640,480,30,qg6XbzKSbBQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/744.mp4,0,train,youtube,294,640,480,30,t6rrtC12SfM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/244.mp4,0,train,youtube,557,1920,1080,25,I-LWHG3GThI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/822.mp4,0,train,youtube,297,1920,1080,25,vjSgViWZEjY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/133.mp4,0,train,youtube,767,720,480,30,9bKbhLtgcNc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/148.mp4,0,train,youtube,475,640,480,30,AjY4JmV-PhA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/636.mp4,0,train,youtube,335,640,480,30,om80E5pOkQM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/578.mp4,0,train,youtube,564,1280,720,30,m7q59EIloX4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/637.mp4,0,train,youtube,510,1280,720,60,owg96_aXQcw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/427.mp4,0,train,youtube,468,1280,720,50,cKEOpX4isuE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/041.mp4,0,train,youtube,349,656,480,25,22mAllXi_-g,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/063.mp4,0,train,youtube,930,640,480,25,48oHOsvSshw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/869.mp4,0,train,youtube,333,1920,1080,25,x99NFdLvAIQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/780.mp4,0,train,youtube,402,1280,720,25,uR7K2LihLQY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/733.mp4,0,train,youtube,518,1280,720,25,snQZfppXZeQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/935.mp4,0,train,youtube,540,1920,1080,25,yc42sj86nHY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/259.mp4,0,train,youtube,444,640,480,25,JKq8DBJkN4g,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/345.mp4,0,train,youtube,423,854,480,25,SudfOT9EEBU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/069.mp4,0,train,youtube,774,1280,720,30,53IbEBdm54k,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/961.mp4,0,train,youtube,323,1280,720,30,z10FlGaSfsw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/783.mp4,0,train,youtube,403,1280,720,30,ueWSYARSUnI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/916.mp4,0,train,youtube,484,1280,720,30,yA9PpKq7EMY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/191.mp4,0,train,youtube,372,1920,1080,30,ELdJy9NhUgc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/188.mp4,0,train,youtube,310,1280,720,30,E7JhewcSHzs,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/526.mp4,0,train,youtube,838,1280,720,30,jMQs8dS9mPk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/436.mp4,0,train,youtube,518,1280,720,30,cjQru2TS7dI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/123.mp4,0,train,youtube,514,640,480,29,9GXE4Z7qkmA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/119.mp4,0,train,youtube,502,640,480,30,8kstheMpWEw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/207.mp4,0,train,youtube,346,1920,1080,24,FaQVnnWu4Yk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/908.mp4,0,train,youtube,667,1920,1080,24,y1uIt39-154,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/796.mp4,0,train,youtube,1001,1280,720,24,uvxJpaN72WQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/740.mp4,0,train,youtube,348,1920,1080,24,szxR2kMIWtI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/815.mp4,0,train,youtube,452,1280,720,25,vYZGBJj7xZA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/730.mp4,0,train,youtube,719,1280,720,25,sgZR7AuDorQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/173.mp4,0,train,youtube,721,1280,720,30,Cwsba0yb_dc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/171.mp4,0,train,youtube,541,1280,720,30,CZcVqQluNqU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/383.mp4,0,train,youtube,465,1920,1080,30,Y5AOS_GA9Kw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/353.mp4,0,train,youtube,358,1280,720,30,UH4LOaknTg4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/458.mp4,0,train,youtube,351,854,480,24,eAl8NZ0hJt0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/722.mp4,0,train,youtube,396,1920,1080,24,sRASRj8cG9E,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/533.mp4,0,train,youtube,558,1920,1080,30,jjOsejIqlR0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/450.mp4,0,train,youtube,774,1920,1080,30,doSBIRhj0HE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/618.mp4,0,train,youtube,382,1280,720,25,nwY9bp4pVHk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/629.mp4,0,train,youtube,990,1280,720,25,oHH9KGGQsBM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/646.mp4,0,train,youtube,440,640,480,30,pUbvK1C3dmI,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/643.mp4,0,train,youtube,364,1280,720,30,pQ72v_9C0U4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/531.mp4,0,train,youtube,319,640,480,25,jbpHf7-fUao,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/549.mp4,0,train,youtube,624,1280,720,25,kOq_1dmgnhc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/428.mp4,0,train,youtube,540,1280,720,30,cKKw3VfhMfg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/466.mp4,0,train,youtube,334,1280,720,30,f82KNnLwZPc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/859.mp4,0,train,youtube,333,640,480,30,wpjqfn8Cxm0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/843.mp4,0,train,youtube,318,854,480,30,wOBTdvyWWNk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/692.mp4,0,train,youtube,354,1280,720,25,r81Q3Gnrihc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/610.mp4,0,train,youtube,394,1280,720,25,nfU4JIaKll4,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/720.mp4,0,val,youtube,564,656,480,30,sNCVZ7VmJ98,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/672.mp4,0,val,youtube,541,1280,720,30,q_OD0ZA4y6g,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/939.mp4,0,val,youtube,511,640,480,30,ydWES3m6QrY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/115.mp4,0,val,youtube,320,1280,720,30,8WGsQ0Y7uyU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/284.mp4,0,val,youtube,483,1920,1080,30,LD7iOhQdhI8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/263.mp4,0,val,youtube,300,1280,720,30,JcDp6duudXs,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/402.mp4,0,val,youtube,423,1920,1080,30,_LsHRnU-0jE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/453.mp4,0,val,youtube,645,1280,718,30,dsrt-Xx5-X8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/820.mp4,0,val,youtube,665,1280,720,25,viq-Tn_w1MM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/818.mp4,0,val,youtube,466,1280,720,25,vcdcGKDA2ys,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/762.mp4,0,val,youtube,416,640,480,25,tlbc8UR324M,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/832.mp4,0,val,youtube,553,600,480,25,w5CefuXRrx0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/834.mp4,0,val,youtube,303,720,480,25,wAoDSioZkV8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/852.mp4,0,val,youtube,427,640,480,25,wfuGKA9RvKU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/922.mp4,0,val,youtube,616,640,480,25,yJE0HDRzqSY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/898.mp4,0,val,youtube,349,640,480,25,xjYnDXIVPNo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/104.mp4,0,val,youtube,462,640,480,30,8-n1eJ93hLo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/126.mp4,0,val,youtube,328,640,480,30,9N5ohjsWcZk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/106.mp4,0,val,youtube,356,854,480,30,8AEye_DhrLE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/198.mp4,0,val,youtube,392,720,480,30,F-9EYqiUsZQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/159.mp4,0,val,youtube,325,600,480,25,Bo507-uaGkY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/175.mp4,0,val,youtube,504,640,480,25,DHqsIMeNcws,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/416.mp4,0,val,youtube,313,1280,720,25,b7P90uzKvUk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/342.mp4,0,val,youtube,302,1280,720,25,SW_xO1gB0y0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/857.mp4,0,val,youtube,640,640,480,30,wnx2fsN9WP0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/909.mp4,0,val,youtube,637,640,480,30,y2hDXi4Dt5k,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/599.mp4,0,val,youtube,398,1280,720,30,nGHhg-gj7PM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/585.mp4,0,val,youtube,359,1280,720,30,mTeJXw8bu_c,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/443.mp4,0,val,youtube,1146,640,480,25,dTDVlnvTLzM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/514.mp4,0,val,youtube,361,640,480,25,iX6eJ38E3Rs,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/566.mp4,0,val,youtube,723,854,480,25,lBZ3BR1tbfo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/617.mp4,0,val,youtube,312,854,480,25,nsx16uS4DzU,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/472.mp4,0,val,youtube,479,640,480,25,fnmdiokiA3Y,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/511.mp4,0,val,youtube,809,640,480,25,iHN8A0ZLDU0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/325.mp4,0,val,youtube,1421,1280,720,30,QXrORcCbDhE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/492.mp4,0,val,youtube,347,1280,720,30,gy8FFoHlSbM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/816.mp4,0,val,youtube,411,640,480,30,v_MP513a0v8,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/649.mp4,0,val,youtube,930,1280,720,30,pbD-H8KisWY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/583.mp4,0,val,youtube,475,1280,720,30,mMeDsvxz5BA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/558.mp4,0,val,youtube,535,1280,720,30,kkOJhJ6yj6I,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/933.mp4,0,val,youtube,494,1280,720,30,yarXrvfBZ9c,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/925.mp4,0,val,youtube,356,1280,720,30,ySy2dIJ889c,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/419.mp4,0,val,youtube,487,1280,720,60,bOZOLDoDFSs,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/824.mp4,0,val,youtube,577,1280,720,60,vle7uZ1xPxo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/465.mp4,0,val,youtube,329,1280,720,30,f3O7KGMCFYo,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/482.mp4,0,val,youtube,354,640,480,30,g_Raf2QR4Ts,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/565.mp4,0,val,youtube,430,656,480,25,l9uLXRQUgaE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/589.mp4,0,val,youtube,686,640,480,25,mbWG11O3-ks,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/261.mp4,0,val,youtube,677,600,480,25,JNt0nChuZ24,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/254.mp4,0,val,youtube,427,1280,720,25,J19a5jzhs64,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/992.mp4,0,val,youtube,718,600,480,25,zci5zdjxt_I,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/980.mp4,0,val,youtube,383,656,480,25,zNP-D7uKsRg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/157.mp4,0,val,youtube,486,656,480,25,BgNuT4AABUg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/245.mp4,0,val,youtube,334,640,480,25,I-m8cxW7-fY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/571.mp4,0,val,youtube,576,1280,720,30,lRFGkvACXt0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/746.mp4,0,val,youtube,493,1280,720,30,tApBREQnlcc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/947.mp4,0,val,youtube,641,1280,720,30,yr9rMVVe6TQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/951.mp4,0,val,youtube,1176,1280,720,30,yueeQKJK-wc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/926.mp4,0,val,youtube,333,640,480,25,yVhpvBgKCgc,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/900.mp4,0,val,youtube,341,640,480,25,xkBDZxwn3ns,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/493.mp4,0,val,youtube,395,640,480,25,h62dPN4LcTE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/538.mp4,0,val,youtube,596,854,480,25,k0KqynuPnpw,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/468.mp4,0,val,youtube,597,600,480,25,fQB91SiWtbQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/470.mp4,0,val,youtube,905,642,480,25,fcPakT4ECyk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/915.mp4,0,val,youtube,352,1280,720,25,yA13FQmjfNQ,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/895.mp4,0,val,youtube,294,854,480,25,xhNkjaNQmYk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/362.mp4,0,val,youtube,455,1280,720,30,W6qpSIoYyfk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/354.mp4,0,val,youtube,460,1280,720,30,Un5QIB0wQ-k,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/440.mp4,0,val,youtube,419,656,480,25,d15H3qJfk14,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/364.mp4,0,val,youtube,648,854,480,25,Wi63l8M75HE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/640.mp4,0,val,youtube,306,1280,720,30,pGmDKODT6V4,1,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/638.mp4,0,val,youtube,698,1280,720,30,p9KWUF4GY9w,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/827.mp4,0,val,youtube,311,640,480,30,vzPhIF7L2pg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/817.mp4,0,val,youtube,419,1280,720,30,v_rk8oOuGZE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/793.mp4,0,val,youtube,590,1280,720,25,uuzCB0gt8kM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/768.mp4,0,val,youtube,330,1280,720,25,twX4w9Ti2bk,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/837.mp4,0,val,youtube,443,1280,720,30,wERnQNuwQbM,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/890.mp4,0,val,youtube,341,854,480,30,xeHP_DkpScE,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/004.mp4,0,val,youtube,309,1280,720,25,-C5sgroT610,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/982.mp4,0,val,youtube,845,854,480,25,zPdvu-SUnbg,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/192.mp4,0,val,youtube,287,1280,720,30,EMLALfhSftA,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/134.mp4,0,val,youtube,346,1280,720,30,9jGK1fRtNI0,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/745.mp4,0,val,youtube,569,854,480,30,t7i5LzSuCCY,0,,
C:/Users/nathan/seeable/data/original_sequences/youtube/c23/videos/777.mp4,0,val,youtube,325,640,480,30,uIjzbMtOZS4,0,,
